Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.5
train 253 ====> Acc@1 96.730 Acc@5 99.992
valid 253 ====> Acc@1 85.910 Acc@5 99.280
train 254 ====> Acc@1 96.886 Acc@5 99.994
valid 254 ====> Acc@1 87.170 Acc@5 99.320
train 255 ====> Acc@1 96.458 Acc@5 99.984
valid 255 ====> Acc@1 86.850 Acc@5 99.460
train 256 ====> Acc@1 96.834 Acc@5 99.990
valid 256 ====> Acc@1 84.690 Acc@5 99.130
train 257 ====> Acc@1 96.606 Acc@5 99.982
valid 257 ====> Acc@1 86.670 Acc@5 99.510
train 258 ====> Acc@1 96.896 Acc@5 99.986
valid 258 ====> Acc@1 85.560 Acc@5 99.230
train 259 ====> Acc@1 96.642 Acc@5 99.988
valid 259 ====> Acc@1 86.870 Acc@5 99.240
train 260 ====> Acc@1 97.062 Acc@5 99.990
valid 260 ====> Acc@1 85.080 Acc@5 99.040
train 261 ====> Acc@1 96.580 Acc@5 99.974
valid 261 ====> Acc@1 85.570 Acc@5 99.400
train 262 ====> Acc@1 96.680 Acc@5 99.986
valid 262 ====> Acc@1 85.980 Acc@5 99.400
train 263 ====> Acc@1 96.690 Acc@5 99.990
valid 263 ====> Acc@1 85.030 Acc@5 99.200
train 264 ====> Acc@1 96.670 Acc@5 99.986
valid 264 ====> Acc@1 84.440 Acc@5 99.470
train 265 ====> Acc@1 97.030 Acc@5 99.992
valid 265 ====> Acc@1 88.250 Acc@5 99.480
train 266 ====> Acc@1 96.572 Acc@5 99.992
valid 266 ====> Acc@1 85.460 Acc@5 98.870
train 267 ====> Acc@1 96.824 Acc@5 99.990
valid 267 ====> Acc@1 86.390 Acc@5 99.330
train 268 ====> Acc@1 96.468 Acc@5 99.968
valid 268 ====> Acc@1 85.560 Acc@5 99.370
train 269 ====> Acc@1 97.094 Acc@5 99.994
valid 269 ====> Acc@1 88.140 Acc@5 99.340
train 270 ====> Acc@1 96.810 Acc@5 99.986
valid 270 ====> Acc@1 86.150 Acc@5 99.490
train 271 ====> Acc@1 96.834 Acc@5 99.978
valid 271 ====> Acc@1 80.960 Acc@5 98.580
train 272 ====> Acc@1 96.764 Acc@5 99.984
valid 272 ====> Acc@1 86.590 Acc@5 99.440
train 273 ====> Acc@1 96.962 Acc@5 99.976
valid 273 ====> Acc@1 87.990 Acc@5 99.490
train 274 ====> Acc@1 96.786 Acc@5 99.988
valid 274 ====> Acc@1 85.630 Acc@5 99.130
train 275 ====> Acc@1 96.710 Acc@5 99.984
valid 275 ====> Acc@1 85.060 Acc@5 98.730
train 276 ====> Acc@1 96.572 Acc@5 99.980
valid 276 ====> Acc@1 85.660 Acc@5 98.870
train 277 ====> Acc@1 97.022 Acc@5 99.990
valid 277 ====> Acc@1 86.180 Acc@5 99.250
train 278 ====> Acc@1 96.706 Acc@5 99.986
valid 278 ====> Acc@1 86.260 Acc@5 99.010
train 279 ====> Acc@1 96.766 Acc@5 99.986
valid 279 ====> Acc@1 84.390 Acc@5 99.400
train 280 ====> Acc@1 96.726 Acc@5 99.996
valid 280 ====> Acc@1 84.620 Acc@5 99.350
train 281 ====> Acc@1 96.788 Acc@5 99.986
valid 281 ====> Acc@1 86.210 Acc@5 99.440
train 282 ====> Acc@1 96.676 Acc@5 99.994
valid 282 ====> Acc@1 85.850 Acc@5 99.250
train 283 ====> Acc@1 96.784 Acc@5 99.990
valid 283 ====> Acc@1 85.450 Acc@5 99.140
train 284 ====> Acc@1 96.666 Acc@5 99.982
valid 284 ====> Acc@1 86.140 Acc@5 99.020
train 285 ====> Acc@1 97.174 Acc@5 99.990
valid 285 ====> Acc@1 87.400 Acc@5 99.450
train 286 ====> Acc@1 96.824 Acc@5 99.988
valid 286 ====> Acc@1 86.990 Acc@5 99.350
train 287 ====> Acc@1 96.766 Acc@5 99.990
valid 287 ====> Acc@1 87.190 Acc@5 99.370
train 288 ====> Acc@1 96.526 Acc@5 99.986
valid 288 ====> Acc@1 84.860 Acc@5 99.310
train 289 ====> Acc@1 96.866 Acc@5 99.978
valid 289 ====> Acc@1 84.530 Acc@5 99.340
train 290 ====> Acc@1 97.052 Acc@5 99.986
valid 290 ====> Acc@1 85.600 Acc@5 99.040
train 291 ====> Acc@1 96.784 Acc@5 99.998
valid 291 ====> Acc@1 86.500 Acc@5 99.320
train 292 ====> Acc@1 96.776 Acc@5 99.988
valid 292 ====> Acc@1 83.890 Acc@5 99.010
train 293 ====> Acc@1 96.920 Acc@5 99.988
valid 293 ====> Acc@1 86.500 Acc@5 99.410
train 294 ====> Acc@1 96.962 Acc@5 99.986
valid 294 ====> Acc@1 85.980 Acc@5 99.410
train 295 ====> Acc@1 96.986 Acc@5 99.992
valid 295 ====> Acc@1 87.360 Acc@5 99.500
train 296 ====> Acc@1 97.018 Acc@5 99.994
valid 296 ====> Acc@1 83.890 Acc@5 99.000
train 297 ====> Acc@1 96.698 Acc@5 99.982
valid 297 ====> Acc@1 87.550 Acc@5 99.390
train 298 ====> Acc@1 96.878 Acc@5 99.978
valid 298 ====> Acc@1 84.860 Acc@5 99.030
train 299 ====> Acc@1 96.362 Acc@5 99.978
valid 299 ====> Acc@1 87.750 Acc@5 99.420
[174, 96.43, 99.982, 88.51, 99.57]
