Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.8
train 253 ====> Acc@1 96.386 Acc@5 99.980
valid 253 ====> Acc@1 87.610 Acc@5 99.550
train 254 ====> Acc@1 96.848 Acc@5 99.992
valid 254 ====> Acc@1 86.790 Acc@5 99.070
train 255 ====> Acc@1 96.852 Acc@5 99.988
valid 255 ====> Acc@1 85.360 Acc@5 99.170
train 256 ====> Acc@1 96.824 Acc@5 99.990
valid 256 ====> Acc@1 86.350 Acc@5 99.340
train 257 ====> Acc@1 96.942 Acc@5 99.996
valid 257 ====> Acc@1 86.330 Acc@5 99.370
train 258 ====> Acc@1 96.826 Acc@5 99.982
valid 258 ====> Acc@1 82.780 Acc@5 99.010
train 259 ====> Acc@1 96.586 Acc@5 99.988
valid 259 ====> Acc@1 86.750 Acc@5 99.390
train 260 ====> Acc@1 96.956 Acc@5 99.994
valid 260 ====> Acc@1 80.880 Acc@5 98.850
train 261 ====> Acc@1 96.448 Acc@5 99.982
valid 261 ====> Acc@1 85.610 Acc@5 99.330
train 262 ====> Acc@1 96.798 Acc@5 99.984
valid 262 ====> Acc@1 83.020 Acc@5 99.260
train 263 ====> Acc@1 96.628 Acc@5 99.984
valid 263 ====> Acc@1 85.980 Acc@5 99.440
train 264 ====> Acc@1 96.766 Acc@5 99.988
valid 264 ====> Acc@1 86.090 Acc@5 99.350
train 265 ====> Acc@1 96.990 Acc@5 99.994
valid 265 ====> Acc@1 84.930 Acc@5 99.380
train 266 ====> Acc@1 96.748 Acc@5 99.988
valid 266 ====> Acc@1 84.760 Acc@5 99.290
train 267 ====> Acc@1 96.800 Acc@5 99.986
valid 267 ====> Acc@1 83.910 Acc@5 98.840
train 268 ====> Acc@1 96.968 Acc@5 99.982
valid 268 ====> Acc@1 85.960 Acc@5 99.410
train 269 ====> Acc@1 96.648 Acc@5 99.990
valid 269 ====> Acc@1 85.300 Acc@5 99.140
train 270 ====> Acc@1 96.590 Acc@5 99.986
valid 270 ====> Acc@1 84.020 Acc@5 99.160
train 271 ====> Acc@1 96.636 Acc@5 99.988
valid 271 ====> Acc@1 79.930 Acc@5 97.840
train 272 ====> Acc@1 96.492 Acc@5 99.984
valid 272 ====> Acc@1 86.820 Acc@5 99.530
train 273 ====> Acc@1 96.728 Acc@5 99.996
valid 273 ====> Acc@1 87.120 Acc@5 99.310
train 274 ====> Acc@1 96.886 Acc@5 99.992
valid 274 ====> Acc@1 86.640 Acc@5 99.310
train 275 ====> Acc@1 96.608 Acc@5 99.986
valid 275 ====> Acc@1 87.310 Acc@5 99.460
train 276 ====> Acc@1 97.108 Acc@5 99.982
valid 276 ====> Acc@1 87.050 Acc@5 99.460
train 277 ====> Acc@1 96.848 Acc@5 99.988
valid 277 ====> Acc@1 88.420 Acc@5 99.390
train 278 ====> Acc@1 96.520 Acc@5 99.972
valid 278 ====> Acc@1 85.970 Acc@5 99.150
train 279 ====> Acc@1 96.862 Acc@5 99.986
valid 279 ====> Acc@1 86.170 Acc@5 99.350
train 280 ====> Acc@1 96.768 Acc@5 99.976
valid 280 ====> Acc@1 80.790 Acc@5 99.210
train 281 ====> Acc@1 96.404 Acc@5 99.984
valid 281 ====> Acc@1 87.150 Acc@5 99.390
train 282 ====> Acc@1 96.874 Acc@5 99.992
valid 282 ====> Acc@1 86.240 Acc@5 99.370
train 283 ====> Acc@1 96.628 Acc@5 99.992
valid 283 ====> Acc@1 85.050 Acc@5 99.100
train 284 ====> Acc@1 96.824 Acc@5 99.988
valid 284 ====> Acc@1 86.360 Acc@5 99.310
train 285 ====> Acc@1 96.794 Acc@5 99.992
valid 285 ====> Acc@1 86.880 Acc@5 99.160
train 286 ====> Acc@1 96.848 Acc@5 99.994
valid 286 ====> Acc@1 86.040 Acc@5 99.500
train 287 ====> Acc@1 96.974 Acc@5 99.992
valid 287 ====> Acc@1 86.100 Acc@5 99.240
train 288 ====> Acc@1 96.588 Acc@5 99.988
valid 288 ====> Acc@1 87.210 Acc@5 99.450
train 289 ====> Acc@1 96.784 Acc@5 99.978
valid 289 ====> Acc@1 87.090 Acc@5 99.480
train 290 ====> Acc@1 96.686 Acc@5 99.986
valid 290 ====> Acc@1 86.240 Acc@5 99.470
train 291 ====> Acc@1 96.864 Acc@5 99.986
valid 291 ====> Acc@1 83.770 Acc@5 98.980
train 292 ====> Acc@1 96.482 Acc@5 99.980
valid 292 ====> Acc@1 85.900 Acc@5 99.280
train 293 ====> Acc@1 97.142 Acc@5 99.988
valid 293 ====> Acc@1 87.000 Acc@5 99.430
train 294 ====> Acc@1 96.276 Acc@5 99.984
valid 294 ====> Acc@1 83.810 Acc@5 99.160
train 295 ====> Acc@1 97.102 Acc@5 99.984
valid 295 ====> Acc@1 88.120 Acc@5 99.480
train 296 ====> Acc@1 96.858 Acc@5 99.994
valid 296 ====> Acc@1 86.620 Acc@5 99.350
train 297 ====> Acc@1 97.076 Acc@5 99.994
valid 297 ====> Acc@1 85.750 Acc@5 99.350
train 298 ====> Acc@1 96.608 Acc@5 99.986
valid 298 ====> Acc@1 86.260 Acc@5 99.300
train 299 ====> Acc@1 96.720 Acc@5 99.976
valid 299 ====> Acc@1 86.330 Acc@5 99.310
[277, 96.848, 99.988, 88.42, 99.39]
