Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.9
train 253 ====> Acc@1 96.550 Acc@5 99.974
valid 253 ====> Acc@1 85.360 Acc@5 99.180
train 254 ====> Acc@1 96.788 Acc@5 99.988
valid 254 ====> Acc@1 85.810 Acc@5 99.130
train 255 ====> Acc@1 96.866 Acc@5 99.988
valid 255 ====> Acc@1 85.610 Acc@5 98.870
train 256 ====> Acc@1 96.826 Acc@5 99.992
valid 256 ====> Acc@1 83.060 Acc@5 98.840
train 257 ====> Acc@1 96.620 Acc@5 99.992
valid 257 ====> Acc@1 84.840 Acc@5 98.890
train 258 ====> Acc@1 96.898 Acc@5 99.994
valid 258 ====> Acc@1 85.500 Acc@5 99.150
train 259 ====> Acc@1 96.724 Acc@5 99.986
valid 259 ====> Acc@1 87.890 Acc@5 99.510
train 260 ====> Acc@1 97.032 Acc@5 99.984
valid 260 ====> Acc@1 85.890 Acc@5 99.290
train 261 ====> Acc@1 96.650 Acc@5 99.982
valid 261 ====> Acc@1 83.790 Acc@5 99.190
train 262 ====> Acc@1 96.726 Acc@5 99.984
valid 262 ====> Acc@1 83.880 Acc@5 98.970
train 263 ====> Acc@1 97.072 Acc@5 99.984
valid 263 ====> Acc@1 83.590 Acc@5 99.040
train 264 ====> Acc@1 97.002 Acc@5 99.988
valid 264 ====> Acc@1 87.750 Acc@5 99.360
train 265 ====> Acc@1 96.362 Acc@5 99.990
valid 265 ====> Acc@1 84.940 Acc@5 99.400
train 266 ====> Acc@1 96.782 Acc@5 99.990
valid 266 ====> Acc@1 84.380 Acc@5 99.130
train 267 ====> Acc@1 96.586 Acc@5 99.982
valid 267 ====> Acc@1 86.450 Acc@5 99.430
train 268 ====> Acc@1 96.956 Acc@5 99.986
valid 268 ====> Acc@1 81.630 Acc@5 98.730
train 269 ====> Acc@1 96.710 Acc@5 99.990
valid 269 ====> Acc@1 85.270 Acc@5 99.150
train 270 ====> Acc@1 96.456 Acc@5 99.978
valid 270 ====> Acc@1 87.340 Acc@5 99.350
train 271 ====> Acc@1 96.748 Acc@5 99.986
valid 271 ====> Acc@1 84.150 Acc@5 99.130
train 272 ====> Acc@1 96.842 Acc@5 99.990
valid 272 ====> Acc@1 87.940 Acc@5 99.500
train 273 ====> Acc@1 96.628 Acc@5 99.980
valid 273 ====> Acc@1 85.300 Acc@5 99.140
train 274 ====> Acc@1 96.798 Acc@5 99.986
valid 274 ====> Acc@1 83.930 Acc@5 98.980
train 275 ====> Acc@1 96.638 Acc@5 99.976
valid 275 ====> Acc@1 85.830 Acc@5 99.390
train 276 ====> Acc@1 96.882 Acc@5 99.982
valid 276 ====> Acc@1 87.740 Acc@5 99.190
train 277 ====> Acc@1 96.808 Acc@5 99.990
valid 277 ====> Acc@1 87.730 Acc@5 99.490
train 278 ====> Acc@1 96.956 Acc@5 99.984
valid 278 ====> Acc@1 85.870 Acc@5 99.380
train 279 ====> Acc@1 97.050 Acc@5 99.988
valid 279 ====> Acc@1 85.370 Acc@5 99.280
train 280 ====> Acc@1 96.970 Acc@5 99.992
valid 280 ====> Acc@1 84.840 Acc@5 99.280
train 281 ====> Acc@1 96.204 Acc@5 99.984
valid 281 ====> Acc@1 83.290 Acc@5 99.280
train 282 ====> Acc@1 96.656 Acc@5 99.990
valid 282 ====> Acc@1 84.750 Acc@5 98.850
train 283 ====> Acc@1 96.796 Acc@5 99.986
valid 283 ====> Acc@1 84.740 Acc@5 99.390
train 284 ====> Acc@1 96.784 Acc@5 99.986
valid 284 ====> Acc@1 86.950 Acc@5 99.350
train 285 ====> Acc@1 96.898 Acc@5 99.982
valid 285 ====> Acc@1 87.440 Acc@5 99.350
train 286 ====> Acc@1 96.858 Acc@5 99.976
valid 286 ====> Acc@1 86.980 Acc@5 99.320
train 287 ====> Acc@1 96.744 Acc@5 99.992
valid 287 ====> Acc@1 86.660 Acc@5 99.440
train 288 ====> Acc@1 96.950 Acc@5 99.992
valid 288 ====> Acc@1 85.740 Acc@5 99.340
train 289 ====> Acc@1 96.794 Acc@5 99.976
valid 289 ====> Acc@1 84.720 Acc@5 99.200
train 290 ====> Acc@1 96.690 Acc@5 99.978
valid 290 ====> Acc@1 85.460 Acc@5 99.060
train 291 ====> Acc@1 96.654 Acc@5 99.990
valid 291 ====> Acc@1 87.440 Acc@5 99.430
train 292 ====> Acc@1 96.928 Acc@5 99.982
valid 292 ====> Acc@1 83.170 Acc@5 98.970
train 293 ====> Acc@1 96.786 Acc@5 99.992
valid 293 ====> Acc@1 85.300 Acc@5 99.480
train 294 ====> Acc@1 96.768 Acc@5 99.988
valid 294 ====> Acc@1 85.800 Acc@5 99.470
train 295 ====> Acc@1 97.130 Acc@5 99.992
valid 295 ====> Acc@1 86.200 Acc@5 99.260
train 296 ====> Acc@1 96.426 Acc@5 99.990
valid 296 ====> Acc@1 84.920 Acc@5 99.260
train 297 ====> Acc@1 96.848 Acc@5 99.978
valid 297 ====> Acc@1 86.810 Acc@5 99.400
train 298 ====> Acc@1 96.838 Acc@5 99.986
valid 298 ====> Acc@1 84.550 Acc@5 98.970
train 299 ====> Acc@1 96.798 Acc@5 99.984
valid 299 ====> Acc@1 84.050 Acc@5 99.020
[242, 96.644, 99.99, 87.98, 99.22]
