Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.7
train 253 ====> Acc@1 96.554 Acc@5 99.978
valid 253 ====> Acc@1 81.740 Acc@5 98.760
train 254 ====> Acc@1 96.912 Acc@5 99.976
valid 254 ====> Acc@1 85.600 Acc@5 99.430
train 255 ====> Acc@1 96.546 Acc@5 99.986
valid 255 ====> Acc@1 83.940 Acc@5 99.080
train 256 ====> Acc@1 97.004 Acc@5 99.990
valid 256 ====> Acc@1 81.580 Acc@5 98.290
train 257 ====> Acc@1 96.650 Acc@5 99.982
valid 257 ====> Acc@1 85.910 Acc@5 99.310
train 258 ====> Acc@1 96.560 Acc@5 99.990
valid 258 ====> Acc@1 85.180 Acc@5 99.290
train 259 ====> Acc@1 96.906 Acc@5 99.990
valid 259 ====> Acc@1 86.030 Acc@5 99.260
train 260 ====> Acc@1 96.610 Acc@5 99.992
valid 260 ====> Acc@1 84.710 Acc@5 99.260
train 261 ====> Acc@1 96.696 Acc@5 99.990
valid 261 ====> Acc@1 85.650 Acc@5 99.380
train 262 ====> Acc@1 96.926 Acc@5 99.986
valid 262 ====> Acc@1 85.950 Acc@5 99.270
train 263 ====> Acc@1 96.698 Acc@5 99.990
valid 263 ====> Acc@1 86.840 Acc@5 99.300
train 264 ====> Acc@1 96.982 Acc@5 99.988
valid 264 ====> Acc@1 79.290 Acc@5 98.690
train 265 ====> Acc@1 96.494 Acc@5 99.980
valid 265 ====> Acc@1 85.220 Acc@5 99.330
train 266 ====> Acc@1 96.572 Acc@5 99.988
valid 266 ====> Acc@1 82.490 Acc@5 99.130
train 267 ====> Acc@1 96.486 Acc@5 99.984
valid 267 ====> Acc@1 86.030 Acc@5 99.170
train 268 ====> Acc@1 97.038 Acc@5 99.988
valid 268 ====> Acc@1 86.770 Acc@5 99.410
train 269 ====> Acc@1 96.976 Acc@5 99.982
valid 269 ====> Acc@1 87.720 Acc@5 99.500
train 270 ====> Acc@1 96.470 Acc@5 99.980
valid 270 ====> Acc@1 85.880 Acc@5 99.260
train 271 ====> Acc@1 96.670 Acc@5 99.990
valid 271 ====> Acc@1 81.670 Acc@5 99.160
train 272 ====> Acc@1 96.836 Acc@5 99.974
valid 272 ====> Acc@1 84.080 Acc@5 99.050
train 273 ====> Acc@1 96.890 Acc@5 99.994
valid 273 ====> Acc@1 88.000 Acc@5 99.390
train 274 ====> Acc@1 96.744 Acc@5 99.992
valid 274 ====> Acc@1 86.710 Acc@5 99.360
train 275 ====> Acc@1 96.630 Acc@5 99.986
valid 275 ====> Acc@1 85.680 Acc@5 99.280
train 276 ====> Acc@1 96.902 Acc@5 99.982
valid 276 ====> Acc@1 84.030 Acc@5 98.410
train 277 ====> Acc@1 96.762 Acc@5 99.990
valid 277 ====> Acc@1 87.210 Acc@5 99.380
train 278 ====> Acc@1 96.972 Acc@5 99.984
valid 278 ====> Acc@1 86.190 Acc@5 99.480
train 279 ====> Acc@1 96.452 Acc@5 99.994
valid 279 ====> Acc@1 86.430 Acc@5 99.120
train 280 ====> Acc@1 96.698 Acc@5 99.990
valid 280 ====> Acc@1 80.580 Acc@5 98.370
train 281 ====> Acc@1 96.534 Acc@5 99.988
valid 281 ====> Acc@1 87.310 Acc@5 99.410
train 282 ====> Acc@1 96.628 Acc@5 99.986
valid 282 ====> Acc@1 85.830 Acc@5 98.980
train 283 ====> Acc@1 96.756 Acc@5 99.994
valid 283 ====> Acc@1 86.600 Acc@5 99.190
train 284 ====> Acc@1 96.876 Acc@5 99.992
valid 284 ====> Acc@1 86.190 Acc@5 99.270
train 285 ====> Acc@1 96.846 Acc@5 99.988
valid 285 ====> Acc@1 87.300 Acc@5 99.320
train 286 ====> Acc@1 96.730 Acc@5 99.994
valid 286 ====> Acc@1 86.790 Acc@5 99.420
train 287 ====> Acc@1 96.836 Acc@5 99.998
valid 287 ====> Acc@1 85.040 Acc@5 99.310
train 288 ====> Acc@1 96.536 Acc@5 99.986
valid 288 ====> Acc@1 85.790 Acc@5 99.420
train 289 ====> Acc@1 96.710 Acc@5 99.990
valid 289 ====> Acc@1 85.830 Acc@5 99.330
train 290 ====> Acc@1 96.844 Acc@5 99.976
valid 290 ====> Acc@1 84.950 Acc@5 98.940
train 291 ====> Acc@1 96.658 Acc@5 99.978
valid 291 ====> Acc@1 86.970 Acc@5 99.370
train 292 ====> Acc@1 97.094 Acc@5 99.982
valid 292 ====> Acc@1 84.860 Acc@5 99.350
train 293 ====> Acc@1 96.662 Acc@5 99.986
valid 293 ====> Acc@1 84.170 Acc@5 99.530
train 294 ====> Acc@1 96.642 Acc@5 99.988
valid 294 ====> Acc@1 85.610 Acc@5 99.390
train 295 ====> Acc@1 97.016 Acc@5 99.988
valid 295 ====> Acc@1 87.280 Acc@5 99.320
train 296 ====> Acc@1 96.966 Acc@5 99.980
valid 296 ====> Acc@1 84.540 Acc@5 98.900
train 297 ====> Acc@1 96.710 Acc@5 99.980
valid 297 ====> Acc@1 85.830 Acc@5 99.110
train 298 ====> Acc@1 97.008 Acc@5 99.994
valid 298 ====> Acc@1 84.650 Acc@5 98.490
train 299 ====> Acc@1 96.510 Acc@5 99.990
valid 299 ====> Acc@1 87.750 Acc@5 99.550
[273, 96.89, 99.994, 88.0, 99.39]
