Files already downloaded and verified
Files already downloaded and verified
prune rate 0.6 regularization odecay 0.7
valid 159 ====> Acc@1 79.140 Acc@5 98.820
train 160 ====> Acc@1 84.264 Acc@5 99.306
sparsity 160 ====> 71.34% || num_zero/num_total: 610531/855770
valid 160 ====> Acc@1 68.850 Acc@5 97.550
train 161 ====> Acc@1 84.334 Acc@5 99.266
sparsity 161 ====> 71.34% || num_zero/num_total: 610531/855770
valid 161 ====> Acc@1 78.760 Acc@5 98.670
train 162 ====> Acc@1 84.456 Acc@5 99.338
sparsity 162 ====> 71.34% || num_zero/num_total: 610531/855770
valid 162 ====> Acc@1 76.600 Acc@5 97.890
train 163 ====> Acc@1 84.546 Acc@5 99.424
sparsity 163 ====> 71.34% || num_zero/num_total: 610531/855770
valid 163 ====> Acc@1 77.580 Acc@5 98.680
train 164 ====> Acc@1 84.446 Acc@5 99.356
sparsity 164 ====> 71.34% || num_zero/num_total: 610531/855770
valid 164 ====> Acc@1 76.030 Acc@5 98.710
train 165 ====> Acc@1 84.486 Acc@5 99.292
sparsity 165 ====> 71.34% || num_zero/num_total: 610531/855770
valid 165 ====> Acc@1 76.200 Acc@5 98.870
train 166 ====> Acc@1 84.724 Acc@5 99.354
sparsity 166 ====> 71.34% || num_zero/num_total: 610531/855770
valid 166 ====> Acc@1 76.940 Acc@5 98.680
train 167 ====> Acc@1 84.742 Acc@5 99.386
sparsity 167 ====> 71.34% || num_zero/num_total: 610531/855770
valid 167 ====> Acc@1 75.930 Acc@5 98.720
train 168 ====> Acc@1 84.558 Acc@5 99.292
sparsity 168 ====> 71.34% || num_zero/num_total: 610531/855770
valid 168 ====> Acc@1 73.660 Acc@5 98.440
train 169 ====> Acc@1 84.892 Acc@5 99.416
sparsity 169 ====> 71.34% || num_zero/num_total: 610531/855770
valid 169 ====> Acc@1 77.850 Acc@5 98.340
train 170 ====> Acc@1 84.674 Acc@5 99.440
sparsity 170 ====> 71.34% || num_zero/num_total: 610531/855770
valid 170 ====> Acc@1 75.020 Acc@5 98.100
train 171 ====> Acc@1 85.026 Acc@5 99.384
sparsity 171 ====> 71.34% || num_zero/num_total: 610531/855770
valid 171 ====> Acc@1 75.700 Acc@5 98.400
train 172 ====> Acc@1 85.314 Acc@5 99.390
sparsity 172 ====> 71.34% || num_zero/num_total: 610531/855770
valid 172 ====> Acc@1 76.780 Acc@5 98.410
train 173 ====> Acc@1 84.930 Acc@5 99.424
sparsity 173 ====> 71.34% || num_zero/num_total: 610531/855770
valid 173 ====> Acc@1 74.790 Acc@5 98.710
train 174 ====> Acc@1 84.966 Acc@5 99.334
sparsity 174 ====> 71.34% || num_zero/num_total: 610531/855770
valid 174 ====> Acc@1 78.560 Acc@5 98.690
train 175 ====> Acc@1 85.330 Acc@5 99.418
sparsity 175 ====> 71.34% || num_zero/num_total: 610531/855770
valid 175 ====> Acc@1 77.010 Acc@5 98.450
train 176 ====> Acc@1 85.282 Acc@5 99.384
sparsity 176 ====> 71.34% || num_zero/num_total: 610531/855770
valid 176 ====> Acc@1 76.470 Acc@5 98.520
train 177 ====> Acc@1 84.936 Acc@5 99.370
sparsity 177 ====> 71.34% || num_zero/num_total: 610531/855770
valid 177 ====> Acc@1 71.070 Acc@5 98.060
train 178 ====> Acc@1 85.152 Acc@5 99.404
sparsity 178 ====> 71.34% || num_zero/num_total: 610531/855770
valid 178 ====> Acc@1 75.060 Acc@5 98.510
train 179 ====> Acc@1 85.428 Acc@5 99.408
sparsity 179 ====> 71.34% || num_zero/num_total: 610531/855770
valid 179 ====> Acc@1 79.120 Acc@5 98.970
train 180 ====> Acc@1 85.280 Acc@5 99.448
sparsity 180 ====> 71.34% || num_zero/num_total: 610531/855770
valid 180 ====> Acc@1 70.190 Acc@5 97.330
train 181 ====> Acc@1 85.646 Acc@5 99.438
sparsity 181 ====> 71.34% || num_zero/num_total: 610531/855770
valid 181 ====> Acc@1 74.150 Acc@5 98.140
train 182 ====> Acc@1 85.190 Acc@5 99.374
sparsity 182 ====> 71.34% || num_zero/num_total: 610531/855770
valid 182 ====> Acc@1 71.860 Acc@5 97.080
train 183 ====> Acc@1 85.786 Acc@5 99.470
sparsity 183 ====> 71.34% || num_zero/num_total: 610531/855770
valid 183 ====> Acc@1 75.970 Acc@5 97.450
train 184 ====> Acc@1 85.460 Acc@5 99.430
sparsity 184 ====> 71.34% || num_zero/num_total: 610531/855770
valid 184 ====> Acc@1 74.430 Acc@5 97.790
train 185 ====> Acc@1 85.610 Acc@5 99.460
sparsity 185 ====> 71.34% || num_zero/num_total: 610531/855770
valid 185 ====> Acc@1 80.170 Acc@5 98.710
train 186 ====> Acc@1 85.598 Acc@5 99.414
sparsity 186 ====> 71.34% || num_zero/num_total: 610531/855770
valid 186 ====> Acc@1 79.990 Acc@5 99.090
train 187 ====> Acc@1 85.572 Acc@5 99.490
sparsity 187 ====> 71.34% || num_zero/num_total: 610531/855770
valid 187 ====> Acc@1 79.050 Acc@5 98.420
train 188 ====> Acc@1 85.800 Acc@5 99.408
sparsity 188 ====> 71.34% || num_zero/num_total: 610531/855770
valid 188 ====> Acc@1 78.510 Acc@5 98.710
train 189 ====> Acc@1 85.854 Acc@5 99.396
sparsity 189 ====> 71.34% || num_zero/num_total: 610531/855770
valid 189 ====> Acc@1 79.030 Acc@5 99.010
train 190 ====> Acc@1 85.810 Acc@5 99.492
sparsity 190 ====> 71.34% || num_zero/num_total: 610531/855770
valid 190 ====> Acc@1 71.120 Acc@5 96.240
train 191 ====> Acc@1 85.970 Acc@5 99.492
sparsity 191 ====> 71.34% || num_zero/num_total: 610531/855770
valid 191 ====> Acc@1 77.360 Acc@5 98.830
train 192 ====> Acc@1 85.560 Acc@5 99.478
sparsity 192 ====> 71.34% || num_zero/num_total: 610531/855770
valid 192 ====> Acc@1 74.620 Acc@5 97.770
train 193 ====> Acc@1 86.038 Acc@5 99.482
sparsity 193 ====> 71.34% || num_zero/num_total: 610531/855770
valid 193 ====> Acc@1 72.650 Acc@5 97.260
train 194 ====> Acc@1 86.046 Acc@5 99.438
sparsity 194 ====> 71.34% || num_zero/num_total: 610531/855770
valid 194 ====> Acc@1 71.430 Acc@5 98.580
train 195 ====> Acc@1 85.914 Acc@5 99.522
sparsity 195 ====> 71.34% || num_zero/num_total: 610531/855770
valid 195 ====> Acc@1 67.100 Acc@5 96.100
train 196 ====> Acc@1 85.990 Acc@5 99.488
sparsity 196 ====> 71.34% || num_zero/num_total: 610531/855770
valid 196 ====> Acc@1 77.340 Acc@5 98.010
train 197 ====> Acc@1 86.188 Acc@5 99.498
sparsity 197 ====> 71.34% || num_zero/num_total: 610531/855770
valid 197 ====> Acc@1 72.540 Acc@5 97.820
train 198 ====> Acc@1 85.996 Acc@5 99.492
sparsity 198 ====> 71.34% || num_zero/num_total: 610531/855770
valid 198 ====> Acc@1 78.030 Acc@5 98.310
train 199 ====> Acc@1 86.264 Acc@5 99.474
sparsity 199 ====> 71.34% || num_zero/num_total: 610531/855770
valid 199 ====> Acc@1 77.690 Acc@5 98.490
train 200 ====> Acc@1 85.994 Acc@5 99.522
sparsity 200 ====> 71.34% || num_zero/num_total: 610531/855770
valid 200 ====> Acc@1 70.440 Acc@5 97.860
train 201 ====> Acc@1 86.264 Acc@5 99.520
sparsity 201 ====> 71.34% || num_zero/num_total: 610531/855770
valid 201 ====> Acc@1 78.710 Acc@5 98.540
train 202 ====> Acc@1 85.730 Acc@5 99.492
sparsity 202 ====> 71.34% || num_zero/num_total: 610531/855770
valid 202 ====> Acc@1 73.100 Acc@5 98.130
train 203 ====> Acc@1 86.236 Acc@5 99.464
sparsity 203 ====> 71.34% || num_zero/num_total: 610531/855770
valid 203 ====> Acc@1 73.330 Acc@5 98.670
train 204 ====> Acc@1 85.788 Acc@5 99.466
sparsity 204 ====> 71.34% || num_zero/num_total: 610531/855770
valid 204 ====> Acc@1 67.490 Acc@5 97.930
train 205 ====> Acc@1 86.304 Acc@5 99.502
sparsity 205 ====> 71.34% || num_zero/num_total: 610531/855770
valid 205 ====> Acc@1 77.130 Acc@5 98.530
train 206 ====> Acc@1 86.146 Acc@5 99.488
sparsity 206 ====> 71.34% || num_zero/num_total: 610531/855770
valid 206 ====> Acc@1 79.720 Acc@5 98.590
train 207 ====> Acc@1 86.274 Acc@5 99.530
sparsity 207 ====> 71.34% || num_zero/num_total: 610531/855770
valid 207 ====> Acc@1 77.930 Acc@5 98.350
train 208 ====> Acc@1 86.596 Acc@5 99.518
sparsity 208 ====> 71.34% || num_zero/num_total: 610531/855770
valid 208 ====> Acc@1 72.150 Acc@5 98.100
train 209 ====> Acc@1 86.586 Acc@5 99.522
sparsity 209 ====> 71.34% || num_zero/num_total: 610531/855770
valid 209 ====> Acc@1 79.990 Acc@5 98.810
train 210 ====> Acc@1 86.504 Acc@5 99.506
sparsity 210 ====> 71.34% || num_zero/num_total: 610531/855770
valid 210 ====> Acc@1 76.650 Acc@5 98.320
train 211 ====> Acc@1 86.390 Acc@5 99.512
sparsity 211 ====> 71.34% || num_zero/num_total: 610531/855770
valid 211 ====> Acc@1 79.610 Acc@5 98.210
train 212 ====> Acc@1 86.380 Acc@5 99.478
sparsity 212 ====> 71.34% || num_zero/num_total: 610531/855770
valid 212 ====> Acc@1 64.850 Acc@5 97.580
train 213 ====> Acc@1 86.452 Acc@5 99.484
sparsity 213 ====> 71.34% || num_zero/num_total: 610531/855770
valid 213 ====> Acc@1 71.640 Acc@5 97.290
train 214 ====> Acc@1 86.500 Acc@5 99.508
sparsity 214 ====> 71.34% || num_zero/num_total: 610531/855770
valid 214 ====> Acc@1 72.970 Acc@5 98.290
train 215 ====> Acc@1 86.684 Acc@5 99.520
sparsity 215 ====> 71.34% || num_zero/num_total: 610531/855770
valid 215 ====> Acc@1 71.570 Acc@5 96.460
train 216 ====> Acc@1 86.850 Acc@5 99.530
sparsity 216 ====> 71.34% || num_zero/num_total: 610531/855770
valid 216 ====> Acc@1 74.900 Acc@5 98.120
train 217 ====> Acc@1 86.822 Acc@5 99.532
sparsity 217 ====> 71.34% || num_zero/num_total: 610531/855770
valid 217 ====> Acc@1 61.580 Acc@5 97.060
train 218 ====> Acc@1 86.586 Acc@5 99.526
sparsity 218 ====> 71.34% || num_zero/num_total: 610531/855770
valid 218 ====> Acc@1 76.150 Acc@5 98.320
train 219 ====> Acc@1 86.856 Acc@5 99.522
sparsity 219 ====> 71.34% || num_zero/num_total: 610531/855770
valid 219 ====> Acc@1 73.290 Acc@5 97.440
train 220 ====> Acc@1 86.740 Acc@5 99.578
sparsity 220 ====> 71.34% || num_zero/num_total: 610531/855770
valid 220 ====> Acc@1 77.670 Acc@5 98.940
train 221 ====> Acc@1 86.912 Acc@5 99.582
sparsity 221 ====> 71.34% || num_zero/num_total: 610531/855770
valid 221 ====> Acc@1 79.380 Acc@5 98.930
train 222 ====> Acc@1 86.788 Acc@5 99.514
sparsity 222 ====> 71.34% || num_zero/num_total: 610531/855770
valid 222 ====> Acc@1 78.260 Acc@5 98.380
train 223 ====> Acc@1 86.348 Acc@5 99.506
sparsity 223 ====> 71.34% || num_zero/num_total: 610531/855770
valid 223 ====> Acc@1 70.610 Acc@5 96.590
train 224 ====> Acc@1 86.930 Acc@5 99.498
sparsity 224 ====> 71.34% || num_zero/num_total: 610531/855770
valid 224 ====> Acc@1 72.800 Acc@5 98.190
train 225 ====> Acc@1 86.186 Acc@5 99.546
sparsity 225 ====> 71.34% || num_zero/num_total: 610531/855770
valid 225 ====> Acc@1 67.100 Acc@5 98.280
train 226 ====> Acc@1 86.690 Acc@5 99.578
sparsity 226 ====> 71.34% || num_zero/num_total: 610531/855770
valid 226 ====> Acc@1 73.720 Acc@5 98.330
train 227 ====> Acc@1 87.022 Acc@5 99.556
sparsity 227 ====> 71.34% || num_zero/num_total: 610531/855770
valid 227 ====> Acc@1 77.930 Acc@5 98.250
train 228 ====> Acc@1 86.826 Acc@5 99.542
sparsity 228 ====> 71.34% || num_zero/num_total: 610531/855770
valid 228 ====> Acc@1 77.770 Acc@5 98.120
train 229 ====> Acc@1 86.776 Acc@5 99.544
sparsity 229 ====> 71.34% || num_zero/num_total: 610531/855770
valid 229 ====> Acc@1 75.000 Acc@5 98.280
train 230 ====> Acc@1 87.198 Acc@5 99.594
sparsity 230 ====> 71.34% || num_zero/num_total: 610531/855770
valid 230 ====> Acc@1 78.870 Acc@5 98.580
train 231 ====> Acc@1 86.774 Acc@5 99.606
sparsity 231 ====> 71.34% || num_zero/num_total: 610531/855770
valid 231 ====> Acc@1 76.900 Acc@5 98.630
train 232 ====> Acc@1 87.052 Acc@5 99.528
sparsity 232 ====> 71.34% || num_zero/num_total: 610531/855770
valid 232 ====> Acc@1 77.250 Acc@5 98.190
train 233 ====> Acc@1 86.824 Acc@5 99.582
sparsity 233 ====> 71.34% || num_zero/num_total: 610531/855770
valid 233 ====> Acc@1 69.770 Acc@5 97.530
train 234 ====> Acc@1 87.114 Acc@5 99.610
sparsity 234 ====> 71.34% || num_zero/num_total: 610531/855770
valid 234 ====> Acc@1 80.130 Acc@5 98.770
train 235 ====> Acc@1 87.178 Acc@5 99.574
sparsity 235 ====> 71.34% || num_zero/num_total: 610531/855770
valid 235 ====> Acc@1 78.920 Acc@5 98.530
train 236 ====> Acc@1 87.270 Acc@5 99.528
sparsity 236 ====> 71.34% || num_zero/num_total: 610531/855770
valid 236 ====> Acc@1 70.600 Acc@5 98.760
train 237 ====> Acc@1 87.104 Acc@5 99.528
sparsity 237 ====> 71.34% || num_zero/num_total: 610531/855770
valid 237 ====> Acc@1 75.600 Acc@5 98.050
train 238 ====> Acc@1 86.826 Acc@5 99.606
sparsity 238 ====> 71.34% || num_zero/num_total: 610531/855770
valid 238 ====> Acc@1 81.050 Acc@5 99.010
train 239 ====> Acc@1 86.958 Acc@5 99.556
sparsity 239 ====> 71.34% || num_zero/num_total: 610531/855770
valid 239 ====> Acc@1 79.120 Acc@5 98.680
train 240 ====> Acc@1 87.290 Acc@5 99.548
sparsity 240 ====> 71.34% || num_zero/num_total: 610531/855770
valid 240 ====> Acc@1 78.520 Acc@5 98.380
train 241 ====> Acc@1 87.002 Acc@5 99.572
sparsity 241 ====> 71.34% || num_zero/num_total: 610531/855770
valid 241 ====> Acc@1 66.430 Acc@5 95.010
train 242 ====> Acc@1 87.006 Acc@5 99.572
sparsity 242 ====> 71.34% || num_zero/num_total: 610531/855770
valid 242 ====> Acc@1 81.550 Acc@5 99.100
train 243 ====> Acc@1 87.378 Acc@5 99.602
sparsity 243 ====> 71.34% || num_zero/num_total: 610531/855770
valid 243 ====> Acc@1 75.710 Acc@5 98.780
train 244 ====> Acc@1 87.328 Acc@5 99.584
sparsity 244 ====> 71.34% || num_zero/num_total: 610531/855770
valid 244 ====> Acc@1 73.110 Acc@5 97.890
train 245 ====> Acc@1 87.120 Acc@5 99.552
sparsity 245 ====> 71.34% || num_zero/num_total: 610531/855770
valid 245 ====> Acc@1 62.150 Acc@5 98.090
train 246 ====> Acc@1 87.160 Acc@5 99.534
sparsity 246 ====> 71.34% || num_zero/num_total: 610531/855770
valid 246 ====> Acc@1 75.790 Acc@5 98.400
train 247 ====> Acc@1 87.234 Acc@5 99.612
sparsity 247 ====> 71.34% || num_zero/num_total: 610531/855770
valid 247 ====> Acc@1 76.700 Acc@5 98.800
train 248 ====> Acc@1 87.428 Acc@5 99.576
sparsity 248 ====> 71.34% || num_zero/num_total: 610531/855770
valid 248 ====> Acc@1 80.720 Acc@5 99.060
train 249 ====> Acc@1 87.106 Acc@5 99.588
sparsity 249 ====> 71.34% || num_zero/num_total: 610531/855770
valid 249 ====> Acc@1 76.570 Acc@5 98.410
train 250 ====> Acc@1 87.374 Acc@5 99.580
sparsity 250 ====> 71.34% || num_zero/num_total: 610531/855770
valid 250 ====> Acc@1 73.940 Acc@5 97.990
train 251 ====> Acc@1 87.486 Acc@5 99.600
sparsity 251 ====> 71.34% || num_zero/num_total: 610531/855770
valid 251 ====> Acc@1 73.560 Acc@5 98.370
train 252 ====> Acc@1 87.562 Acc@5 99.584
sparsity 252 ====> 71.34% || num_zero/num_total: 610531/855770
valid 252 ====> Acc@1 73.010 Acc@5 96.760
train 253 ====> Acc@1 87.456 Acc@5 99.572
sparsity 253 ====> 71.34% || num_zero/num_total: 610531/855770
valid 253 ====> Acc@1 76.140 Acc@5 98.810
train 254 ====> Acc@1 87.298 Acc@5 99.560
sparsity 254 ====> 71.34% || num_zero/num_total: 610531/855770
valid 254 ====> Acc@1 72.940 Acc@5 98.410
train 255 ====> Acc@1 87.780 Acc@5 99.648
sparsity 255 ====> 71.34% || num_zero/num_total: 610531/855770
valid 255 ====> Acc@1 71.170 Acc@5 96.420
train 256 ====> Acc@1 87.484 Acc@5 99.574
sparsity 256 ====> 71.34% || num_zero/num_total: 610531/855770
valid 256 ====> Acc@1 79.590 Acc@5 99.050
train 257 ====> Acc@1 87.254 Acc@5 99.604
sparsity 257 ====> 71.34% || num_zero/num_total: 610531/855770
valid 257 ====> Acc@1 80.460 Acc@5 98.940
train 258 ====> Acc@1 87.602 Acc@5 99.582
sparsity 258 ====> 71.34% || num_zero/num_total: 610531/855770
valid 258 ====> Acc@1 69.510 Acc@5 97.010
train 259 ====> Acc@1 87.524 Acc@5 99.590
sparsity 259 ====> 71.34% || num_zero/num_total: 610531/855770
valid 259 ====> Acc@1 69.750 Acc@5 97.560
train 260 ====> Acc@1 87.582 Acc@5 99.586
sparsity 260 ====> 71.34% || num_zero/num_total: 610531/855770
valid 260 ====> Acc@1 77.060 Acc@5 98.710
train 261 ====> Acc@1 87.644 Acc@5 99.574
sparsity 261 ====> 71.34% || num_zero/num_total: 610531/855770
valid 261 ====> Acc@1 74.700 Acc@5 98.360
train 262 ====> Acc@1 87.498 Acc@5 99.586
sparsity 262 ====> 71.34% || num_zero/num_total: 610531/855770
valid 262 ====> Acc@1 77.470 Acc@5 98.740
train 263 ====> Acc@1 87.876 Acc@5 99.606
sparsity 263 ====> 71.34% || num_zero/num_total: 610531/855770
valid 263 ====> Acc@1 75.380 Acc@5 98.750
train 264 ====> Acc@1 87.566 Acc@5 99.620
sparsity 264 ====> 71.34% || num_zero/num_total: 610531/855770
valid 264 ====> Acc@1 78.630 Acc@5 98.430
train 265 ====> Acc@1 87.784 Acc@5 99.628
sparsity 265 ====> 71.34% || num_zero/num_total: 610531/855770
valid 265 ====> Acc@1 75.570 Acc@5 98.720
train 266 ====> Acc@1 87.474 Acc@5 99.588
sparsity 266 ====> 71.34% || num_zero/num_total: 610531/855770
valid 266 ====> Acc@1 73.280 Acc@5 98.380
train 267 ====> Acc@1 87.646 Acc@5 99.630
sparsity 267 ====> 71.34% || num_zero/num_total: 610531/855770
valid 267 ====> Acc@1 66.210 Acc@5 97.600
train 268 ====> Acc@1 87.644 Acc@5 99.630
sparsity 268 ====> 71.34% || num_zero/num_total: 610531/855770
valid 268 ====> Acc@1 80.770 Acc@5 99.030
train 269 ====> Acc@1 87.596 Acc@5 99.648
sparsity 269 ====> 71.34% || num_zero/num_total: 610531/855770
valid 269 ====> Acc@1 78.160 Acc@5 98.820
train 270 ====> Acc@1 87.678 Acc@5 99.588
sparsity 270 ====> 71.34% || num_zero/num_total: 610531/855770
valid 270 ====> Acc@1 72.180 Acc@5 98.380
train 271 ====> Acc@1 87.860 Acc@5 99.630
sparsity 271 ====> 71.34% || num_zero/num_total: 610531/855770
valid 271 ====> Acc@1 71.540 Acc@5 98.330
train 272 ====> Acc@1 87.624 Acc@5 99.622
sparsity 272 ====> 71.34% || num_zero/num_total: 610531/855770
valid 272 ====> Acc@1 76.000 Acc@5 98.360
train 273 ====> Acc@1 87.362 Acc@5 99.600
sparsity 273 ====> 71.34% || num_zero/num_total: 610531/855770
valid 273 ====> Acc@1 75.750 Acc@5 98.680
train 274 ====> Acc@1 87.662 Acc@5 99.640
sparsity 274 ====> 71.34% || num_zero/num_total: 610531/855770
valid 274 ====> Acc@1 74.050 Acc@5 97.150
train 275 ====> Acc@1 87.492 Acc@5 99.632
sparsity 275 ====> 71.34% || num_zero/num_total: 610531/855770
valid 275 ====> Acc@1 75.900 Acc@5 97.540
train 276 ====> Acc@1 87.568 Acc@5 99.640
sparsity 276 ====> 71.34% || num_zero/num_total: 610531/855770
valid 276 ====> Acc@1 80.180 Acc@5 98.920
train 277 ====> Acc@1 88.076 Acc@5 99.648
sparsity 277 ====> 71.34% || num_zero/num_total: 610531/855770
valid 277 ====> Acc@1 75.010 Acc@5 97.730
train 278 ====> Acc@1 87.626 Acc@5 99.618
sparsity 278 ====> 71.34% || num_zero/num_total: 610531/855770
valid 278 ====> Acc@1 79.990 Acc@5 98.800
train 279 ====> Acc@1 88.014 Acc@5 99.610
sparsity 279 ====> 71.34% || num_zero/num_total: 610531/855770
valid 279 ====> Acc@1 62.040 Acc@5 97.520
train 280 ====> Acc@1 87.732 Acc@5 99.636
sparsity 280 ====> 71.34% || num_zero/num_total: 610531/855770
valid 280 ====> Acc@1 77.720 Acc@5 98.790
train 281 ====> Acc@1 87.598 Acc@5 99.628
sparsity 281 ====> 71.34% || num_zero/num_total: 610531/855770
valid 281 ====> Acc@1 72.450 Acc@5 92.970
train 282 ====> Acc@1 87.814 Acc@5 99.636
sparsity 282 ====> 71.34% || num_zero/num_total: 610531/855770
valid 282 ====> Acc@1 73.630 Acc@5 98.530
train 283 ====> Acc@1 87.976 Acc@5 99.616
sparsity 283 ====> 71.34% || num_zero/num_total: 610531/855770
valid 283 ====> Acc@1 76.950 Acc@5 97.760
train 284 ====> Acc@1 87.772 Acc@5 99.654
sparsity 284 ====> 71.34% || num_zero/num_total: 610531/855770
valid 284 ====> Acc@1 74.540 Acc@5 98.340
train 285 ====> Acc@1 88.190 Acc@5 99.644
sparsity 285 ====> 71.34% || num_zero/num_total: 610531/855770
valid 285 ====> Acc@1 77.000 Acc@5 98.920
train 286 ====> Acc@1 87.962 Acc@5 99.590
sparsity 286 ====> 71.34% || num_zero/num_total: 610531/855770
valid 286 ====> Acc@1 76.460 Acc@5 98.080
train 287 ====> Acc@1 87.820 Acc@5 99.634
sparsity 287 ====> 71.34% || num_zero/num_total: 610531/855770
valid 287 ====> Acc@1 78.450 Acc@5 98.290
train 288 ====> Acc@1 88.136 Acc@5 99.624
sparsity 288 ====> 71.34% || num_zero/num_total: 610531/855770
valid 288 ====> Acc@1 78.620 Acc@5 98.520
train 289 ====> Acc@1 88.074 Acc@5 99.636
sparsity 289 ====> 71.34% || num_zero/num_total: 610531/855770
valid 289 ====> Acc@1 77.510 Acc@5 98.670
train 290 ====> Acc@1 88.134 Acc@5 99.654
sparsity 290 ====> 71.34% || num_zero/num_total: 610531/855770
valid 290 ====> Acc@1 78.730 Acc@5 98.730
train 291 ====> Acc@1 87.882 Acc@5 99.642
sparsity 291 ====> 71.34% || num_zero/num_total: 610531/855770
valid 291 ====> Acc@1 76.770 Acc@5 98.410
train 292 ====> Acc@1 88.136 Acc@5 99.590
sparsity 292 ====> 71.34% || num_zero/num_total: 610531/855770
valid 292 ====> Acc@1 75.850 Acc@5 97.140
train 293 ====> Acc@1 88.142 Acc@5 99.646
sparsity 293 ====> 71.34% || num_zero/num_total: 610531/855770
valid 293 ====> Acc@1 66.640 Acc@5 97.090
train 294 ====> Acc@1 87.900 Acc@5 99.568
sparsity 294 ====> 71.34% || num_zero/num_total: 610531/855770
valid 294 ====> Acc@1 76.560 Acc@5 98.170
train 295 ====> Acc@1 87.864 Acc@5 99.632
sparsity 295 ====> 71.34% || num_zero/num_total: 610531/855770
valid 295 ====> Acc@1 74.320 Acc@5 98.820
train 296 ====> Acc@1 88.320 Acc@5 99.624
sparsity 296 ====> 71.34% || num_zero/num_total: 610531/855770
valid 296 ====> Acc@1 76.600 Acc@5 98.880
train 297 ====> Acc@1 87.866 Acc@5 99.670
sparsity 297 ====> 71.34% || num_zero/num_total: 610531/855770
valid 297 ====> Acc@1 77.140 Acc@5 97.830
train 298 ====> Acc@1 87.940 Acc@5 99.650
sparsity 298 ====> 71.34% || num_zero/num_total: 610531/855770
valid 298 ====> Acc@1 82.280 Acc@5 99.140
train 299 ====> Acc@1 88.400 Acc@5 99.662
sparsity 299 ====> 71.34% || num_zero/num_total: 610531/855770
valid 299 ====> Acc@1 77.520 Acc@5 98.880
[298, 87.94, 99.65, 82.28, 99.14]
