Files already downloaded and verified
Files already downloaded and verified
prune rate 0.6 regularization odecay 0.8
valid 159 ====> Acc@1 76.550 Acc@5 98.560
train 160 ====> Acc@1 84.244 Acc@5 99.384
sparsity 160 ====> 71.18% || num_zero/num_total: 609138/855770
valid 160 ====> Acc@1 77.330 Acc@5 98.130
train 161 ====> Acc@1 84.536 Acc@5 99.370
sparsity 161 ====> 71.18% || num_zero/num_total: 609138/855770
valid 161 ====> Acc@1 63.430 Acc@5 96.800
train 162 ====> Acc@1 84.478 Acc@5 99.408
sparsity 162 ====> 71.18% || num_zero/num_total: 609138/855770
valid 162 ====> Acc@1 77.330 Acc@5 98.920
train 163 ====> Acc@1 84.390 Acc@5 99.390
sparsity 163 ====> 71.18% || num_zero/num_total: 609138/855770
valid 163 ====> Acc@1 70.920 Acc@5 97.800
train 164 ====> Acc@1 84.754 Acc@5 99.444
sparsity 164 ====> 71.18% || num_zero/num_total: 609138/855770
valid 164 ====> Acc@1 76.740 Acc@5 98.740
train 165 ====> Acc@1 84.848 Acc@5 99.390
sparsity 165 ====> 71.18% || num_zero/num_total: 609138/855770
valid 165 ====> Acc@1 76.110 Acc@5 98.120
train 166 ====> Acc@1 84.540 Acc@5 99.420
sparsity 166 ====> 71.18% || num_zero/num_total: 609138/855770
valid 166 ====> Acc@1 75.540 Acc@5 98.180
train 167 ====> Acc@1 84.740 Acc@5 99.398
sparsity 167 ====> 71.18% || num_zero/num_total: 609138/855770
valid 167 ====> Acc@1 76.700 Acc@5 98.680
train 168 ====> Acc@1 84.672 Acc@5 99.420
sparsity 168 ====> 71.18% || num_zero/num_total: 609138/855770
valid 168 ====> Acc@1 75.420 Acc@5 98.070
train 169 ====> Acc@1 84.834 Acc@5 99.386
sparsity 169 ====> 71.18% || num_zero/num_total: 609138/855770
valid 169 ====> Acc@1 74.780 Acc@5 97.050
train 170 ====> Acc@1 84.868 Acc@5 99.434
sparsity 170 ====> 71.18% || num_zero/num_total: 609138/855770
valid 170 ====> Acc@1 76.930 Acc@5 98.220
train 171 ====> Acc@1 84.976 Acc@5 99.404
sparsity 171 ====> 71.18% || num_zero/num_total: 609138/855770
valid 171 ====> Acc@1 72.800 Acc@5 98.250
train 172 ====> Acc@1 84.968 Acc@5 99.372
sparsity 172 ====> 71.18% || num_zero/num_total: 609138/855770
valid 172 ====> Acc@1 78.090 Acc@5 98.590
train 173 ====> Acc@1 84.870 Acc@5 99.408
sparsity 173 ====> 71.18% || num_zero/num_total: 609138/855770
valid 173 ====> Acc@1 71.470 Acc@5 96.770
train 174 ====> Acc@1 85.044 Acc@5 99.414
sparsity 174 ====> 71.18% || num_zero/num_total: 609138/855770
valid 174 ====> Acc@1 72.270 Acc@5 96.030
train 175 ====> Acc@1 85.202 Acc@5 99.442
sparsity 175 ====> 71.18% || num_zero/num_total: 609138/855770
valid 175 ====> Acc@1 75.570 Acc@5 97.910
train 176 ====> Acc@1 85.032 Acc@5 99.434
sparsity 176 ====> 71.18% || num_zero/num_total: 609138/855770
valid 176 ====> Acc@1 71.690 Acc@5 97.960
train 177 ====> Acc@1 85.194 Acc@5 99.392
sparsity 177 ====> 71.18% || num_zero/num_total: 609138/855770
valid 177 ====> Acc@1 74.450 Acc@5 98.170
train 178 ====> Acc@1 85.378 Acc@5 99.438
sparsity 178 ====> 71.18% || num_zero/num_total: 609138/855770
valid 178 ====> Acc@1 75.830 Acc@5 98.300
train 179 ====> Acc@1 85.430 Acc@5 99.448
sparsity 179 ====> 71.18% || num_zero/num_total: 609138/855770
valid 179 ====> Acc@1 60.200 Acc@5 96.430
train 180 ====> Acc@1 85.158 Acc@5 99.412
sparsity 180 ====> 71.18% || num_zero/num_total: 609138/855770
valid 180 ====> Acc@1 62.740 Acc@5 96.310
train 181 ====> Acc@1 85.694 Acc@5 99.450
sparsity 181 ====> 71.18% || num_zero/num_total: 609138/855770
valid 181 ====> Acc@1 75.370 Acc@5 97.120
train 182 ====> Acc@1 85.442 Acc@5 99.450
sparsity 182 ====> 71.18% || num_zero/num_total: 609138/855770
valid 182 ====> Acc@1 75.080 Acc@5 98.210
train 183 ====> Acc@1 85.422 Acc@5 99.458
sparsity 183 ====> 71.18% || num_zero/num_total: 609138/855770
valid 183 ====> Acc@1 73.620 Acc@5 97.600
train 184 ====> Acc@1 85.250 Acc@5 99.460
sparsity 184 ====> 71.18% || num_zero/num_total: 609138/855770
valid 184 ====> Acc@1 76.120 Acc@5 98.400
train 185 ====> Acc@1 85.536 Acc@5 99.506
sparsity 185 ====> 71.18% || num_zero/num_total: 609138/855770
valid 185 ====> Acc@1 73.810 Acc@5 97.050
train 186 ====> Acc@1 85.416 Acc@5 99.486
sparsity 186 ====> 71.18% || num_zero/num_total: 609138/855770
valid 186 ====> Acc@1 75.950 Acc@5 98.820
train 187 ====> Acc@1 85.646 Acc@5 99.476
sparsity 187 ====> 71.18% || num_zero/num_total: 609138/855770
valid 187 ====> Acc@1 79.230 Acc@5 98.420
train 188 ====> Acc@1 86.086 Acc@5 99.504
sparsity 188 ====> 71.18% || num_zero/num_total: 609138/855770
valid 188 ====> Acc@1 75.510 Acc@5 98.480
train 189 ====> Acc@1 85.864 Acc@5 99.468
sparsity 189 ====> 71.18% || num_zero/num_total: 609138/855770
valid 189 ====> Acc@1 78.680 Acc@5 98.370
train 190 ====> Acc@1 85.756 Acc@5 99.492
sparsity 190 ====> 71.18% || num_zero/num_total: 609138/855770
valid 190 ====> Acc@1 78.680 Acc@5 98.930
train 191 ====> Acc@1 85.758 Acc@5 99.438
sparsity 191 ====> 71.18% || num_zero/num_total: 609138/855770
valid 191 ====> Acc@1 70.380 Acc@5 97.180
train 192 ====> Acc@1 85.684 Acc@5 99.490
sparsity 192 ====> 71.18% || num_zero/num_total: 609138/855770
valid 192 ====> Acc@1 75.280 Acc@5 98.080
train 193 ====> Acc@1 85.892 Acc@5 99.520
sparsity 193 ====> 71.18% || num_zero/num_total: 609138/855770
valid 193 ====> Acc@1 72.470 Acc@5 98.480
train 194 ====> Acc@1 86.266 Acc@5 99.450
sparsity 194 ====> 71.18% || num_zero/num_total: 609138/855770
valid 194 ====> Acc@1 76.700 Acc@5 98.850
train 195 ====> Acc@1 85.652 Acc@5 99.494
sparsity 195 ====> 71.18% || num_zero/num_total: 609138/855770
valid 195 ====> Acc@1 78.810 Acc@5 98.510
train 196 ====> Acc@1 85.864 Acc@5 99.408
sparsity 196 ====> 71.18% || num_zero/num_total: 609138/855770
valid 196 ====> Acc@1 76.050 Acc@5 98.390
train 197 ====> Acc@1 86.142 Acc@5 99.472
sparsity 197 ====> 71.18% || num_zero/num_total: 609138/855770
valid 197 ====> Acc@1 73.070 Acc@5 97.090
train 198 ====> Acc@1 86.048 Acc@5 99.510
sparsity 198 ====> 71.18% || num_zero/num_total: 609138/855770
valid 198 ====> Acc@1 80.710 Acc@5 99.020
train 199 ====> Acc@1 86.024 Acc@5 99.524
sparsity 199 ====> 71.18% || num_zero/num_total: 609138/855770
valid 199 ====> Acc@1 78.870 Acc@5 98.880
train 200 ====> Acc@1 85.756 Acc@5 99.450
sparsity 200 ====> 71.18% || num_zero/num_total: 609138/855770
valid 200 ====> Acc@1 70.010 Acc@5 96.010
train 201 ====> Acc@1 86.016 Acc@5 99.492
sparsity 201 ====> 71.18% || num_zero/num_total: 609138/855770
valid 201 ====> Acc@1 68.780 Acc@5 97.510
train 202 ====> Acc@1 86.030 Acc@5 99.500
sparsity 202 ====> 71.18% || num_zero/num_total: 609138/855770
valid 202 ====> Acc@1 77.380 Acc@5 98.840
train 203 ====> Acc@1 86.170 Acc@5 99.478
sparsity 203 ====> 71.18% || num_zero/num_total: 609138/855770
valid 203 ====> Acc@1 72.370 Acc@5 97.260
train 204 ====> Acc@1 86.010 Acc@5 99.444
sparsity 204 ====> 71.18% || num_zero/num_total: 609138/855770
valid 204 ====> Acc@1 80.170 Acc@5 98.750
train 205 ====> Acc@1 86.078 Acc@5 99.518
sparsity 205 ====> 71.18% || num_zero/num_total: 609138/855770
valid 205 ====> Acc@1 74.260 Acc@5 98.350
train 206 ====> Acc@1 86.162 Acc@5 99.464
sparsity 206 ====> 71.18% || num_zero/num_total: 609138/855770
valid 206 ====> Acc@1 77.800 Acc@5 98.310
train 207 ====> Acc@1 86.364 Acc@5 99.498
sparsity 207 ====> 71.18% || num_zero/num_total: 609138/855770
valid 207 ====> Acc@1 66.090 Acc@5 98.620
train 208 ====> Acc@1 86.546 Acc@5 99.504
sparsity 208 ====> 71.18% || num_zero/num_total: 609138/855770
valid 208 ====> Acc@1 80.100 Acc@5 98.640
train 209 ====> Acc@1 86.156 Acc@5 99.468
sparsity 209 ====> 71.18% || num_zero/num_total: 609138/855770
valid 209 ====> Acc@1 75.770 Acc@5 98.460
train 210 ====> Acc@1 86.266 Acc@5 99.516
sparsity 210 ====> 71.18% || num_zero/num_total: 609138/855770
valid 210 ====> Acc@1 73.000 Acc@5 98.240
train 211 ====> Acc@1 86.386 Acc@5 99.522
sparsity 211 ====> 71.18% || num_zero/num_total: 609138/855770
valid 211 ====> Acc@1 76.930 Acc@5 98.840
train 212 ====> Acc@1 86.306 Acc@5 99.520
sparsity 212 ====> 71.18% || num_zero/num_total: 609138/855770
valid 212 ====> Acc@1 74.100 Acc@5 97.740
train 213 ====> Acc@1 86.452 Acc@5 99.524
sparsity 213 ====> 71.18% || num_zero/num_total: 609138/855770
valid 213 ====> Acc@1 71.210 Acc@5 98.600
train 214 ====> Acc@1 86.586 Acc@5 99.498
sparsity 214 ====> 71.18% || num_zero/num_total: 609138/855770
valid 214 ====> Acc@1 62.810 Acc@5 97.430
train 215 ====> Acc@1 86.582 Acc@5 99.518
sparsity 215 ====> 71.18% || num_zero/num_total: 609138/855770
valid 215 ====> Acc@1 81.580 Acc@5 99.060
train 216 ====> Acc@1 86.872 Acc@5 99.528
sparsity 216 ====> 71.18% || num_zero/num_total: 609138/855770
valid 216 ====> Acc@1 75.480 Acc@5 98.720
train 217 ====> Acc@1 86.814 Acc@5 99.518
sparsity 217 ====> 71.18% || num_zero/num_total: 609138/855770
valid 217 ====> Acc@1 78.950 Acc@5 98.340
train 218 ====> Acc@1 86.628 Acc@5 99.538
sparsity 218 ====> 71.18% || num_zero/num_total: 609138/855770
valid 218 ====> Acc@1 75.730 Acc@5 97.500
train 219 ====> Acc@1 86.722 Acc@5 99.554
sparsity 219 ====> 71.18% || num_zero/num_total: 609138/855770
valid 219 ====> Acc@1 75.920 Acc@5 98.200
train 220 ====> Acc@1 86.596 Acc@5 99.508
sparsity 220 ====> 71.18% || num_zero/num_total: 609138/855770
valid 220 ====> Acc@1 73.400 Acc@5 98.380
train 221 ====> Acc@1 86.526 Acc@5 99.516
sparsity 221 ====> 71.18% || num_zero/num_total: 609138/855770
valid 221 ====> Acc@1 80.370 Acc@5 98.910
train 222 ====> Acc@1 86.744 Acc@5 99.512
sparsity 222 ====> 71.18% || num_zero/num_total: 609138/855770
valid 222 ====> Acc@1 78.330 Acc@5 98.530
train 223 ====> Acc@1 86.524 Acc@5 99.486
sparsity 223 ====> 71.18% || num_zero/num_total: 609138/855770
valid 223 ====> Acc@1 77.900 Acc@5 98.530
train 224 ====> Acc@1 86.852 Acc@5 99.568
sparsity 224 ====> 71.18% || num_zero/num_total: 609138/855770
valid 224 ====> Acc@1 74.970 Acc@5 97.590
train 225 ====> Acc@1 86.598 Acc@5 99.522
sparsity 225 ====> 71.18% || num_zero/num_total: 609138/855770
valid 225 ====> Acc@1 72.230 Acc@5 96.190
train 226 ====> Acc@1 86.748 Acc@5 99.554
sparsity 226 ====> 71.18% || num_zero/num_total: 609138/855770
valid 226 ====> Acc@1 75.990 Acc@5 97.900
train 227 ====> Acc@1 86.940 Acc@5 99.552
sparsity 227 ====> 71.18% || num_zero/num_total: 609138/855770
valid 227 ====> Acc@1 73.600 Acc@5 98.550
train 228 ====> Acc@1 86.778 Acc@5 99.518
sparsity 228 ====> 71.18% || num_zero/num_total: 609138/855770
valid 228 ====> Acc@1 74.250 Acc@5 98.570
train 229 ====> Acc@1 86.878 Acc@5 99.538
sparsity 229 ====> 71.18% || num_zero/num_total: 609138/855770
valid 229 ====> Acc@1 74.440 Acc@5 98.130
train 230 ====> Acc@1 86.976 Acc@5 99.570
sparsity 230 ====> 71.18% || num_zero/num_total: 609138/855770
valid 230 ====> Acc@1 79.300 Acc@5 98.780
train 231 ====> Acc@1 86.960 Acc@5 99.580
sparsity 231 ====> 71.18% || num_zero/num_total: 609138/855770
valid 231 ====> Acc@1 68.090 Acc@5 97.810
train 232 ====> Acc@1 86.826 Acc@5 99.522
sparsity 232 ====> 71.18% || num_zero/num_total: 609138/855770
valid 232 ====> Acc@1 78.370 Acc@5 98.890
train 233 ====> Acc@1 87.022 Acc@5 99.558
sparsity 233 ====> 71.18% || num_zero/num_total: 609138/855770
valid 233 ====> Acc@1 69.480 Acc@5 97.680
train 234 ====> Acc@1 87.106 Acc@5 99.546
sparsity 234 ====> 71.18% || num_zero/num_total: 609138/855770
valid 234 ====> Acc@1 79.300 Acc@5 98.900
train 235 ====> Acc@1 87.380 Acc@5 99.576
sparsity 235 ====> 71.18% || num_zero/num_total: 609138/855770
valid 235 ====> Acc@1 73.390 Acc@5 97.900
train 236 ====> Acc@1 87.342 Acc@5 99.512
sparsity 236 ====> 71.18% || num_zero/num_total: 609138/855770
valid 236 ====> Acc@1 70.070 Acc@5 97.580
train 237 ====> Acc@1 87.046 Acc@5 99.548
sparsity 237 ====> 71.18% || num_zero/num_total: 609138/855770
valid 237 ====> Acc@1 76.020 Acc@5 98.450
train 238 ====> Acc@1 87.090 Acc@5 99.600
sparsity 238 ====> 71.18% || num_zero/num_total: 609138/855770
valid 238 ====> Acc@1 73.400 Acc@5 97.740
train 239 ====> Acc@1 86.964 Acc@5 99.558
sparsity 239 ====> 71.18% || num_zero/num_total: 609138/855770
valid 239 ====> Acc@1 73.120 Acc@5 98.570
train 240 ====> Acc@1 86.796 Acc@5 99.548
sparsity 240 ====> 71.18% || num_zero/num_total: 609138/855770
valid 240 ====> Acc@1 76.630 Acc@5 98.240
train 241 ====> Acc@1 87.408 Acc@5 99.598
sparsity 241 ====> 71.18% || num_zero/num_total: 609138/855770
valid 241 ====> Acc@1 77.750 Acc@5 98.750
train 242 ====> Acc@1 87.116 Acc@5 99.572
sparsity 242 ====> 71.18% || num_zero/num_total: 609138/855770
valid 242 ====> Acc@1 79.130 Acc@5 98.980
train 243 ====> Acc@1 87.224 Acc@5 99.546
sparsity 243 ====> 71.18% || num_zero/num_total: 609138/855770
valid 243 ====> Acc@1 74.300 Acc@5 98.150
train 244 ====> Acc@1 87.308 Acc@5 99.588
sparsity 244 ====> 71.18% || num_zero/num_total: 609138/855770
valid 244 ====> Acc@1 77.840 Acc@5 97.920
train 245 ====> Acc@1 87.176 Acc@5 99.530
sparsity 245 ====> 71.18% || num_zero/num_total: 609138/855770
valid 245 ====> Acc@1 76.240 Acc@5 98.100
train 246 ====> Acc@1 87.280 Acc@5 99.536
sparsity 246 ====> 71.18% || num_zero/num_total: 609138/855770
valid 246 ====> Acc@1 73.980 Acc@5 98.680
train 247 ====> Acc@1 87.112 Acc@5 99.570
sparsity 247 ====> 71.18% || num_zero/num_total: 609138/855770
valid 247 ====> Acc@1 76.370 Acc@5 98.410
train 248 ====> Acc@1 87.300 Acc@5 99.540
sparsity 248 ====> 71.18% || num_zero/num_total: 609138/855770
valid 248 ====> Acc@1 76.430 Acc@5 97.640
train 249 ====> Acc@1 87.516 Acc@5 99.578
sparsity 249 ====> 71.18% || num_zero/num_total: 609138/855770
valid 249 ====> Acc@1 72.390 Acc@5 97.720
train 250 ====> Acc@1 87.356 Acc@5 99.584
sparsity 250 ====> 71.18% || num_zero/num_total: 609138/855770
valid 250 ====> Acc@1 76.390 Acc@5 98.460
train 251 ====> Acc@1 87.286 Acc@5 99.662
sparsity 251 ====> 71.18% || num_zero/num_total: 609138/855770
valid 251 ====> Acc@1 70.880 Acc@5 98.080
train 252 ====> Acc@1 87.476 Acc@5 99.596
sparsity 252 ====> 71.18% || num_zero/num_total: 609138/855770
valid 252 ====> Acc@1 77.060 Acc@5 98.600
train 253 ====> Acc@1 87.570 Acc@5 99.616
sparsity 253 ====> 71.18% || num_zero/num_total: 609138/855770
valid 253 ====> Acc@1 72.990 Acc@5 97.520
train 254 ====> Acc@1 87.562 Acc@5 99.578
sparsity 254 ====> 71.18% || num_zero/num_total: 609138/855770
valid 254 ====> Acc@1 78.480 Acc@5 98.610
train 255 ====> Acc@1 87.500 Acc@5 99.640
sparsity 255 ====> 71.18% || num_zero/num_total: 609138/855770
valid 255 ====> Acc@1 76.790 Acc@5 98.180
train 256 ====> Acc@1 87.238 Acc@5 99.552
sparsity 256 ====> 71.18% || num_zero/num_total: 609138/855770
valid 256 ====> Acc@1 78.330 Acc@5 98.760
train 257 ====> Acc@1 87.182 Acc@5 99.618
sparsity 257 ====> 71.18% || num_zero/num_total: 609138/855770
valid 257 ====> Acc@1 76.600 Acc@5 98.530
train 258 ====> Acc@1 87.736 Acc@5 99.590
sparsity 258 ====> 71.18% || num_zero/num_total: 609138/855770
valid 258 ====> Acc@1 72.260 Acc@5 97.110
train 259 ====> Acc@1 87.484 Acc@5 99.574
sparsity 259 ====> 71.18% || num_zero/num_total: 609138/855770
valid 259 ====> Acc@1 72.990 Acc@5 98.980
train 260 ====> Acc@1 87.826 Acc@5 99.606
sparsity 260 ====> 71.18% || num_zero/num_total: 609138/855770
valid 260 ====> Acc@1 71.500 Acc@5 97.090
train 261 ====> Acc@1 87.454 Acc@5 99.550
sparsity 261 ====> 71.18% || num_zero/num_total: 609138/855770
valid 261 ====> Acc@1 78.750 Acc@5 98.760
train 262 ====> Acc@1 87.612 Acc@5 99.594
sparsity 262 ====> 71.18% || num_zero/num_total: 609138/855770
valid 262 ====> Acc@1 75.570 Acc@5 98.380
train 263 ====> Acc@1 87.798 Acc@5 99.624
sparsity 263 ====> 71.18% || num_zero/num_total: 609138/855770
valid 263 ====> Acc@1 72.930 Acc@5 97.080
train 264 ====> Acc@1 87.610 Acc@5 99.640
sparsity 264 ====> 71.18% || num_zero/num_total: 609138/855770
valid 264 ====> Acc@1 75.350 Acc@5 97.760
train 265 ====> Acc@1 87.668 Acc@5 99.618
sparsity 265 ====> 71.18% || num_zero/num_total: 609138/855770
valid 265 ====> Acc@1 79.430 Acc@5 98.830
train 266 ====> Acc@1 87.474 Acc@5 99.598
sparsity 266 ====> 71.18% || num_zero/num_total: 609138/855770
valid 266 ====> Acc@1 72.330 Acc@5 97.300
train 267 ====> Acc@1 87.614 Acc@5 99.620
sparsity 267 ====> 71.18% || num_zero/num_total: 609138/855770
valid 267 ====> Acc@1 81.640 Acc@5 99.020
train 268 ====> Acc@1 87.544 Acc@5 99.608
sparsity 268 ====> 71.18% || num_zero/num_total: 609138/855770
valid 268 ====> Acc@1 82.200 Acc@5 99.200
train 269 ====> Acc@1 87.710 Acc@5 99.604
sparsity 269 ====> 71.18% || num_zero/num_total: 609138/855770
valid 269 ====> Acc@1 73.870 Acc@5 98.310
train 270 ====> Acc@1 87.996 Acc@5 99.600
sparsity 270 ====> 71.18% || num_zero/num_total: 609138/855770
valid 270 ====> Acc@1 70.030 Acc@5 95.370
train 271 ====> Acc@1 87.756 Acc@5 99.658
sparsity 271 ====> 71.18% || num_zero/num_total: 609138/855770
valid 271 ====> Acc@1 67.420 Acc@5 94.930
train 272 ====> Acc@1 87.716 Acc@5 99.614
sparsity 272 ====> 71.18% || num_zero/num_total: 609138/855770
valid 272 ====> Acc@1 75.090 Acc@5 98.920
train 273 ====> Acc@1 87.510 Acc@5 99.654
sparsity 273 ====> 71.18% || num_zero/num_total: 609138/855770
valid 273 ====> Acc@1 75.060 Acc@5 98.210
train 274 ====> Acc@1 87.836 Acc@5 99.600
sparsity 274 ====> 71.18% || num_zero/num_total: 609138/855770
valid 274 ====> Acc@1 79.980 Acc@5 98.720
train 275 ====> Acc@1 87.624 Acc@5 99.616
sparsity 275 ====> 71.18% || num_zero/num_total: 609138/855770
valid 275 ====> Acc@1 75.140 Acc@5 97.060
train 276 ====> Acc@1 87.832 Acc@5 99.604
sparsity 276 ====> 71.18% || num_zero/num_total: 609138/855770
valid 276 ====> Acc@1 82.520 Acc@5 99.020
train 277 ====> Acc@1 87.800 Acc@5 99.642
sparsity 277 ====> 71.18% || num_zero/num_total: 609138/855770
valid 277 ====> Acc@1 79.450 Acc@5 98.990
train 278 ====> Acc@1 87.904 Acc@5 99.622
sparsity 278 ====> 71.18% || num_zero/num_total: 609138/855770
valid 278 ====> Acc@1 71.310 Acc@5 95.570
train 279 ====> Acc@1 87.828 Acc@5 99.612
sparsity 279 ====> 71.18% || num_zero/num_total: 609138/855770
valid 279 ====> Acc@1 74.820 Acc@5 98.260
train 280 ====> Acc@1 87.728 Acc@5 99.588
sparsity 280 ====> 71.18% || num_zero/num_total: 609138/855770
valid 280 ====> Acc@1 79.320 Acc@5 98.920
train 281 ====> Acc@1 87.712 Acc@5 99.644
sparsity 281 ====> 71.18% || num_zero/num_total: 609138/855770
valid 281 ====> Acc@1 69.600 Acc@5 97.850
train 282 ====> Acc@1 88.092 Acc@5 99.614
sparsity 282 ====> 71.18% || num_zero/num_total: 609138/855770
valid 282 ====> Acc@1 78.870 Acc@5 98.820
train 283 ====> Acc@1 88.050 Acc@5 99.646
sparsity 283 ====> 71.18% || num_zero/num_total: 609138/855770
valid 283 ====> Acc@1 81.390 Acc@5 99.030
train 284 ====> Acc@1 87.946 Acc@5 99.656
sparsity 284 ====> 71.18% || num_zero/num_total: 609138/855770
valid 284 ====> Acc@1 72.500 Acc@5 97.550
train 285 ====> Acc@1 87.646 Acc@5 99.632
sparsity 285 ====> 71.18% || num_zero/num_total: 609138/855770
valid 285 ====> Acc@1 76.660 Acc@5 98.100
train 286 ====> Acc@1 88.134 Acc@5 99.608
sparsity 286 ====> 71.18% || num_zero/num_total: 609138/855770
valid 286 ====> Acc@1 75.530 Acc@5 97.360
train 287 ====> Acc@1 88.064 Acc@5 99.644
sparsity 287 ====> 71.18% || num_zero/num_total: 609138/855770
valid 287 ====> Acc@1 77.380 Acc@5 98.600
train 288 ====> Acc@1 87.788 Acc@5 99.636
sparsity 288 ====> 71.18% || num_zero/num_total: 609138/855770
valid 288 ====> Acc@1 73.540 Acc@5 98.670
train 289 ====> Acc@1 87.700 Acc@5 99.672
sparsity 289 ====> 71.18% || num_zero/num_total: 609138/855770
valid 289 ====> Acc@1 79.110 Acc@5 98.910
train 290 ====> Acc@1 88.294 Acc@5 99.662
sparsity 290 ====> 71.18% || num_zero/num_total: 609138/855770
valid 290 ====> Acc@1 76.130 Acc@5 98.520
train 291 ====> Acc@1 87.952 Acc@5 99.610
sparsity 291 ====> 71.18% || num_zero/num_total: 609138/855770
valid 291 ====> Acc@1 79.020 Acc@5 98.350
train 292 ====> Acc@1 87.958 Acc@5 99.632
sparsity 292 ====> 71.18% || num_zero/num_total: 609138/855770
valid 292 ====> Acc@1 79.580 Acc@5 99.070
train 293 ====> Acc@1 88.198 Acc@5 99.640
sparsity 293 ====> 71.18% || num_zero/num_total: 609138/855770
valid 293 ====> Acc@1 81.600 Acc@5 98.880
train 294 ====> Acc@1 87.852 Acc@5 99.658
sparsity 294 ====> 71.18% || num_zero/num_total: 609138/855770
valid 294 ====> Acc@1 76.800 Acc@5 98.590
train 295 ====> Acc@1 88.028 Acc@5 99.590
sparsity 295 ====> 71.18% || num_zero/num_total: 609138/855770
valid 295 ====> Acc@1 78.610 Acc@5 98.940
train 296 ====> Acc@1 88.098 Acc@5 99.616
sparsity 296 ====> 71.18% || num_zero/num_total: 609138/855770
valid 296 ====> Acc@1 79.740 Acc@5 98.730
train 297 ====> Acc@1 87.982 Acc@5 99.642
sparsity 297 ====> 71.18% || num_zero/num_total: 609138/855770
valid 297 ====> Acc@1 61.900 Acc@5 97.650
train 298 ====> Acc@1 88.264 Acc@5 99.630
sparsity 298 ====> 71.18% || num_zero/num_total: 609138/855770
valid 298 ====> Acc@1 81.580 Acc@5 98.700
train 299 ====> Acc@1 88.168 Acc@5 99.676
sparsity 299 ====> 71.18% || num_zero/num_total: 609138/855770
valid 299 ====> Acc@1 74.920 Acc@5 97.650
[276, 87.832, 99.604, 82.52, 99.02]
